Part Type,Manufacturer,Part Name,HEM,In Shop,Price,Sell Price,Level,Level %,Steam Version,Platform Lock,Is DLC,Lighting,Asset Path,Full Part Name
Power Supply,Shean,Powerking 400,,Y,50,17,1,1,1.0,,,,Prefabs/Generic/PSU,Shean Powerking 400
Power Supply,Shean,Powerking 600,,Y,80,26,1,1,1.0,,,,Prefabs/Generic/PSU,Shean Powerking 600
Power Supply,SilverStone,ET550-B,,Y,55,18,2,1,1.0,,,,Prefabs/PSU/SilverStone/ET550-B,SilverStone ET550-B
Power Supply,SilverStone,ET550-G,,Y,75,25,7,35,1.0,,,,Prefabs/PSU/SilverStone/ET550-G,SilverStone ET550-G
Power Supply,SilverStone,ET650-B,,Y,60,20,11,1,1.0,,,,Prefabs/PSU/SilverStone/ET650-B,SilverStone ET650-B
Power Supply,SilverStone,ET650-G,,Y,85,28,13,72,1.0,,,,Prefabs/PSU/SilverStone/ET650-G,SilverStone ET650-G
Power Supply,SilverStone,ET700-MG,,Y,90,30,21,1,1.8,PC,,,v1_8_0/Prefabs/PSU/SilverStone/PSU_Silverstone_ET700_MG,SilverStone ET700-MG
Power Supply,SilverStone,ET750-G,,Y,95,32,17,18,1.0,,,,Prefabs/PSU/SilverStone/ET750-G,SilverStone ET750-G
Power Supply,SilverStone,NJ520,,Y,140,47,7,79,1.0,,,,Prefabs/PSU/SilverStone/NJ520,SilverStone NJ520
Power Supply,SilverStone,NJ700,,Y,320,107,34,1,1.15,PC,,,v1_15_0/Prefabs/PSU/Silverstone/PSU_SILVERSTONE_NJ700,SilverStone NJ700
Power Supply,SilverStone,ST1000-PT,,Y,205,68,20,24,1.0,,,,Prefabs/PSU/SilverStone/ST1000-PT,SilverStone ST1000-PT
Power Supply,SilverStone,ST1100-TI,,Y,280,93,21,10,1.0,,,,Prefabs/PSU/SilverStone/ST1100-TI,SilverStone ST1100-TI
Power Supply,SilverStone,ST1200-PT,,Y,260,87,22,32,1.0,,,,Prefabs/PSU/SilverStone/ST1200-PT,SilverStone ST1200-PT
Power Supply,SilverStone,ST1300-TI,,Y,300,100,24,38,1.0,,,,Prefabs/PSU/SilverStone/ST1300-TI,SilverStone ST1300-TI
Power Supply,SilverStone,ST1500-TI,,Y,360,120,28,28,1.0,,,,Prefabs/PSU/SilverStone/ST1500-TI,SilverStone ST1500-TI
Power Supply,SilverStone,ST55F-PT,,Y,110,37,8,58,1.0,,,,Prefabs/PSU/SilverStone/ST55F-PT,SilverStone ST55F-PT
Power Supply,SilverStone,ST60F-TI,,Y,130,43,9,1,1.0,,,,Prefabs/PSU/SilverStone/ST60F-TI,SilverStone ST60F-TI
Power Supply,SilverStone,ST65F-PT,,Y,115,38,11,1,1.0,,,,Prefabs/PSU/SilverStone/ST65F-PT,SilverStone ST65F-PT
Power Supply,SilverStone,ST70F-TI,,Y,150,50,14,26,1.0,,,,Prefabs/PSU/SilverStone/ST70F-TI,SilverStone ST70F-TI
Power Supply,SilverStone,ST75F-PT,,Y,135,45,17,89,1.0,,,,Prefabs/PSU/SilverStone/ST75F-PT,SilverStone ST75F-PT
Power Supply,SilverStone,ST80F-TI,,Y,160,53,18,30,1.0,,,,Prefabs/PSU/SilverStone/ST80F-TI,SilverStone ST80F-TI
Power Supply,SilverStone,ST85F-PT,,Y,150,50,19,1,1.0,,,,Prefabs/PSU/SilverStone/ST85F-PT,SilverStone ST85F-PT
Power Supply,SilverStone,SX500-G,,Y,115,38,12,50,1.0,,,,Prefabs/PSU/SilverStone/PSU_Silverstone_SX500G,SilverStone SX500-G
Power Supply,SilverStone,SX650-G,,Y,125,42,12,50,1.0,,,,Prefabs/PSU/SilverStone/PSU_Silverstone_SX650G,SilverStone SX650-G
Power Supply,Thermaltake,Smart Pro RGB 850W,,Y,110,37,26,1,1.0,,,,Prefabs/PSU/Thermaltake/Thermaltake_SmartProRBGPSU,Thermaltake Smart Pro RGB 850W
Power Supply,Thermaltake,Toughpower iRGB PLUS 1200W,,Y,270,90,29,1,1.0,,,,Prefabs/PSU/Thermaltake/Thermaltake_Toughpower_iRGBPlus,Thermaltake Toughpower iRGB PLUS 1200W
Program,,Bongle,,Y,300,0,3,1,1.0,,,,,Bongle
Program,,Cloud Notes,,,0,0,1,1,1.10,,,,,Cloud Notes
Program,,Custom Water Cooling Shop,,Y,1000,0,16,1,1.0,,,,,Custom Water Cooling Shop
Program,,E-mail,,,0,0,1,1,1.0,,,,,E-mail
Program,,GPU Tuner,,Y,1000,0,13,1,1.0,,,,,GPU Tuner
Program,,Market,,Y,800,0,11,1,1.0,,,,,Market
Program,,OCCT,,Y,500,0,6,1,1.0,,,,,OCCT
Program,,Part Ranking,,Y,600,0,1,1,1.0,,,,,Part Ranking
Program,,PC Bay,,Y,800,0,9,1,1.0,,,,,PC Bay
Program,,Peripheral Shop,,Y,500,0,5,1,1.0,,,,,Peripheral Shop
Program,,Shop,,,0,0,1,1,1.0,,,,,Shop
Program,,System Info,,Y,400,0,1,1,1.0,,,,,System Info
Program,,Will it run?,,Y,200,0,1,1,1.0,,,,,Will it run?
SLI Bridge - NVLink,ASUS,RTX NVLink (L),,,,,,,1.0,,,,Prefabs/GPU/ASUS/GPU_ASUS_ROG_NVLINK_4slots,ASUS RTX NVLink (L)
SLI Bridge - NVLink,ASUS,RTX NVLink (M),,,,,,,1.0,,,,Prefabs/GPU/ASUS/GPU_ASUS_ROG_NVLINK_3slots,ASUS RTX NVLink (M)
SLI Bridge - NVLink,EVGA,RTX 3000 NVLink (L),,,,,,,1.14,,,,v1_14_0/Prefabs/GPU/EVGA/SLI_EVGA_GeForce_RTX_3090_NVLink,EVGA RTX 3000 NVLink (L)
SLI Bridge - NVLink,EVGA,RTX NVLink (L),,,,,,,1.0,,,,Prefabs/GPU/EVGA/GPU_SLI_EVGA_RTX_NVLink_SLI_4_Way,EVGA RTX NVLink (L)
SLI Bridge - NVLink,EVGA,RTX NVLink (M),,,,,,,1.0,,,,Prefabs/GPU/EVGA/GPU_SLI_EVGA_RTX_NVLink_SLI_3_Way,EVGA RTX NVLink (M)
SLI Bridge - NVLink,GIGABYTE,RTX NVLink (L),,,,,,,1.0,,,,Prefabs/GPU/Gigabyte/GPU_SLI_AUROS_RTX_2080_4Slots,GIGABYTE RTX NVLink (L)
SLI Bridge - NVLink,GIGABYTE,RTX NVLink (M),,,,,,,1.0,,,,Prefabs/GPU/Gigabyte/GPU_SLI_AUROS_RTX_2080_3Slots,GIGABYTE RTX NVLink (M)
SLI Bridge - NVLink,NVIDIA,RTX 3000 NVLink (L),,,,,,,1.9,,,,v1_9_0/Prefabs/GPU/Nvidia/SLI_NVIDIA_NVLINK_bridge_for_RTX3000_series,NVIDIA RTX 3000 NVLink (L)
SLI Bridge - NVLink,NVIDIA,RTX NVLink (L),,,,,,,1.0,,,,Prefabs/GPU/NVidia/GPU_SLI_Nvidia_RTX_NVLINK_Large,NVIDIA RTX NVLink (L)
SLI Bridge - NVLink,NVIDIA,RTX NVLink (M),,,,,,,1.0,,,,Prefabs/GPU/NVidia/GPU_SLI_Nvidia_RTX_NVLINK_Medium,NVIDIA RTX NVLink (M)
SLI Bridge - NVLink,ZOTAC,RTX NVLink (L),,,,,,,1.0,,,,Prefabs/GPU/ZOTAC/GPU_ZOTAC_Gaming_NVLink_Bridge_4slots,ZOTAC RTX NVLink (L)
SLI Bridge - NVLink,ZOTAC,RTX NVLink (M),,,,,,,1.0,,,,Prefabs/GPU/ZOTAC/GPU_ZOTAC_Gaming_NVLink_Bridge_3slots,ZOTAC RTX NVLink (M)
SLI Bridge - SLI,ASUS,GTX SLI (L),,,,,,,1.0,,,,Prefabs/GPU/ASUS/ASUS_ROG_SLI_Bridge_4slot,ASUS GTX SLI (L)
SLI Bridge - SLI,ASUS,GTX SLI (M),,,,,,,1.0,,,,Prefabs/GPU/ASUS/ASUS_ROG_SLI_Bridge_3slot,ASUS GTX SLI (M)
SLI Bridge - SLI,EVGA,GTX SLI (L),,,,,,,1.0,,,,Prefabs/GPU/EVGA/EVGA_PRO_SLI_Bridge_4Spacing,EVGA GTX SLI (L)
SLI Bridge - SLI,EVGA,GTX SLI (M),,,,,,,1.0,,,,Prefabs/GPU/EVGA/EVGA_PRO_SLI_Bridge_2Spacing,EVGA GTX SLI (M)
SLI Bridge - SLI,EVGA,GTX SLI (S),,,,,,,1.0,,,,Prefabs/GPU/EVGA/EVGA_PRO_SLI_Bridge_0Spacing,EVGA GTX SLI (S)
SLI Bridge - SLI,GIGABYTE,GTX SLI (L),,,,,,,1.0,,,,Prefabs/GPU/Gigabyte/Gigabyte_AORUS_SLI_HB_Bridge_2Slot_Spacing,GIGABYTE GTX SLI (L)
SLI Bridge - SLI,GIGABYTE,GTX SLI (M),,,,,,,1.0,,,,Prefabs/GPU/Gigabyte/Gigabyte_AORUS_SLI_HB_Bridge_1Slot_Spacing,GIGABYTE GTX SLI (M)
SLI Bridge - SLI,MSI,GTX SLI (L),,,,,,,1.0,,,,Prefabs/GPU/MSI/MSI_SLI_L,MSI GTX SLI (L)
SLI Bridge - SLI,MSI,GTX SLI (M),,,,,,,1.0,,,,Prefabs/GPU/MSI/MSI_SLI_M,MSI GTX SLI (M)
SLI Bridge - SLI,NVIDIA,GTX SLI (L),,,,,,,1.0,,,,Prefabs/GPU/NVidia/GPU_SLI_NVidia_SLI_HB_Bridge_Large,NVIDIA GTX SLI (L)
SLI Bridge - SLI,NVIDIA,GTX SLI (M),,,,,,,1.0,,,,Prefabs/GPU/NVidia/GPU_SLI_NVidia_SLI_HB_Bridge_Medium,NVIDIA GTX SLI (M)
SLI Bridge - SLI,NVIDIA,GTX SLI (S),,,,,,,1.0,,,,Prefabs/GPU/NVidia/GPU_SLI_NVidia_SLI_HB_Bridge_Small,NVIDIA GTX SLI (S)
SLI Bridge - SLI,ZOTAC,GTX SLI (L),,,,,,,1.0,,,,Prefabs/GPU/ZOTAC/ZOTAC_SLI_Bridge_4Spacing,ZOTAC GTX SLI (L)
SLI Bridge - SLI,ZOTAC,GTX SLI (M),,,,,,,1.0,,,,Prefabs/GPU/ZOTAC/ZOTAC_SLI_Bridge_2Spacing,ZOTAC GTX SLI (M)
SLI Bridge - SLI,ZOTAC,GTX SLI (S),,,,,,,1.0,,,,Prefabs/GPU/ZOTAC/ZOTAC_SLI_Bridge_0Spacing,ZOTAC GTX SLI (S)
Storage - HDD,Mortoni,EZStore 120GB,,Y,20,7,1,1,1.0,,,,Prefabs/Generic/HDD,Mortoni EZStore 120GB
Storage - HDD,Mortoni,EZStore 250GB,,Y,30,10,1,1,1.0,,,,Prefabs/Generic/HDD,Mortoni EZStore 250GB
Storage - HDD,Mortoni,EZStore 320GB,,Y,40,13,1,1,1.0,,,,Prefabs/Generic/HDD,Mortoni EZStore 320GB
Storage - HDD,Mortoni,EZStore 500GB,,Y,50,17,1,1,1.0,,,,Prefabs/Generic/HDD,Mortoni EZStore 500GB
Storage - HDD,Seagate,BarraCuda 1TB 64MB Cache,,Y,60,20,3,1,1.0,,,,Prefabs/HDD/Seagate/Seagate_Barracuda_1TB,Seagate BarraCuda 1TB 64MB Cache
Storage - HDD,Seagate,BarraCuda 2TB 64MB Cache,,Y,70,23,3,1,1.0,,,,Prefabs/HDD/Seagate/Seagate_Barracuda_2TB,Seagate BarraCuda 2TB 64MB Cache
Storage - HDD,Seagate,BarraCuda 3TB 64MB Cache,,Y,90,30,3,1,1.0,,,,Prefabs/HDD/Seagate/Seagate_Barracuda_3TB,Seagate BarraCuda 3TB 64MB Cache
Storage - HDD,Seagate,BarraCuda 4TB 256MB Cache,,Y,130,43,3,1,1.0,,,,Prefabs/HDD/Seagate/Seagate_Barracuda_4TB,Seagate BarraCuda 4TB 256MB Cache
Storage - HDD,Seagate,BarraCuda 500GB 32MB Cache,,Y,50,17,3,1,1.0,,,,Prefabs/HDD/Seagate/Seagate_Barracuda_500GB,Seagate BarraCuda 500GB 32MB Cache
Storage - M.2,ADATA,XPG GAMMIX S11 M.2 240GB,,Y,130,43,19,1,1.0,,,,Prefabs/SSD/XPG/XPG_GAMMIX_S11_PCIe,ADATA XPG GAMMIX S11 M.2 240GB
Storage - M.2,ADATA,XPG GAMMIX S11 M.2 480GB,,Y,210,70,19,1,1.0,,,,Prefabs/SSD/XPG/XPG_GAMMIX_S11_PCIe,ADATA XPG GAMMIX S11 M.2 480GB
Storage - M.2,ADATA,XPG GAMMIX S11 M.2 960GB,,Y,400,133,19,1,1.0,,,,Prefabs/SSD/XPG/XPG_GAMMIX_S11_PCIe,ADATA XPG GAMMIX S11 M.2 960GB
Storage - M.2,ADATA,XPG SPECTRIX S40G RGB M.2 1TB,,Y,370,123,18,45,1.6,PC,,RGB,Prefabs/SSD/ADATA/SSD_ADATA_Spectrix_240G_RGBM_M2,ADATA XPG SPECTRIX S40G RGB M.2 1TB
Storage - M.2,ADATA,XPG SPECTRIX S40G RGB M.2 256GB,,Y,160,53,18,45,1.6,PC,,RGB,Prefabs/SSD/ADATA/SSD_ADATA_Spectrix_240G_RGBM_M2,ADATA XPG SPECTRIX S40G RGB M.2 256GB
Storage - M.2,ADATA,XPG SPECTRIX S40G RGB M.2 2TB,,Y,440,147,18,45,1.6,PC,,RGB,Prefabs/SSD/ADATA/SSD_ADATA_Spectrix_240G_RGBM_M2,ADATA XPG SPECTRIX S40G RGB M.2 2TB
Storage - M.2,ADATA,XPG SPECTRIX S40G RGB M.2 512GB,,Y,240,80,18,45,1.6,PC,,RGB,Prefabs/SSD/ADATA/SSD_ADATA_Spectrix_240G_RGBM_M2,ADATA XPG SPECTRIX S40G RGB M.2 512GB
Storage - M.2,ADATA,XPG SX6000 M.2 128GB,,Y,100,33,12,1,1.0,,,,Prefabs/SSD/XPG/XPG_SX6000_PCIe,ADATA XPG SX6000 M.2 128GB
Storage - M.2,ADATA,XPG SX6000 M.2 1TB,,Y,380,127,12,58,1.0,,,,Prefabs/SSD/XPG/XPG_SX6000_PCIe,ADATA XPG SX6000 M.2 1TB
Storage - M.2,ADATA,XPG SX6000 M.2 256GB,,Y,150,50,12,18,1.0,,,,Prefabs/SSD/XPG/XPG_SX6000_PCIe,ADATA XPG SX6000 M.2 256GB
Storage - M.2,ADATA,XPG SX6000 M.2 512GB,,Y,200,67,12,38,1.0,,,,Prefabs/SSD/XPG/XPG_SX6000_PCIe,ADATA XPG SX6000 M.2 512GB
Storage - M.2,CORSAIR,Force Series - MP500 M.2 120GB,,Y,150,50,29,1,1.0,,,,Prefabs/SSD/CORSAIR/CORSAIR_ForceSeries_MP500_960GB_M2_SSD,CORSAIR Force Series - MP500 M.2 120GB
Storage - M.2,CORSAIR,Force Series - MP500 M.2 240GB,,Y,200,67,29,15,1.0,,,,Prefabs/SSD/CORSAIR/CORSAIR_ForceSeries_MP500_960GB_M2_SSD,CORSAIR Force Series - MP500 M.2 240GB
Storage - M.2,CORSAIR,Force Series - MP500 M.2 480GB,,Y,300,100,29,30,1.0,,,,Prefabs/SSD/CORSAIR/CORSAIR_ForceSeries_MP500_960GB_M2_SSD,CORSAIR Force Series - MP500 M.2 480GB
Storage - M.2,CORSAIR,Force Series - MP500 M.2 960GB,,Y,500,167,29,45,1.0,,,,Prefabs/SSD/CORSAIR/CORSAIR_ForceSeries_MP500_960GB_M2_SSD,CORSAIR Force Series - MP500 M.2 960GB
Storage - M.2,CORSAIR,Force Series - MP600 M.2 1TB,,Y,370,123,20,1,1.6,PC,,,Prefabs/SSD/CORSAIR/SSD_Corsair_MP600_Force_Gen4_PCIe_M2,CORSAIR Force Series - MP600 M.2 1TB
Storage - M.2,CORSAIR,Force Series - MP600 M.2 2TB,,Y,440,147,20,1,1.6,PC,,,Prefabs/SSD/CORSAIR/SSD_Corsair_MP600_Force_Gen4_PCIe_M2,CORSAIR Force Series - MP600 M.2 2TB
Storage - M.2,CORSAIR,Force Series - MP600 M.2 512GB,,Y,240,80,20,1,1.6,PC,,,Prefabs/SSD/CORSAIR/SSD_Corsair_MP600_Force_Gen4_PCIe_M2,CORSAIR Force Series - MP600 M.2 512GB
Storage - M.2,GIGABYTE,AORUS NVMe Gen4 SSD 1TB,,Y,240,80,22,70,1.6,PC,,,Prefabs/SSD/GIGABYTE/SSD_Gigabyte_M2_Aorus_NVMe_Gen4,GIGABYTE AORUS NVMe Gen4 SSD 1TB
Storage - M.2,GIGABYTE,AORUS NVMe Gen4 SSD 2TB,,Y,410,137,22,70,1.6,PC,,,Prefabs/SSD/GIGABYTE/SSD_Gigabyte_M2_Aorus_NVMe_Gen4,GIGABYTE AORUS NVMe Gen4 SSD 2TB
Storage - M.2,GIGABYTE,AORUS RGB M.2 NVMe SSD 256GB,,Y,80,27,22,50,1.6,PC,,RGB,Prefabs/SSD/GIGABYTE/SSD_Gigabyte_M2_Aorus_RGB_NVMe,GIGABYTE AORUS RGB M.2 NVMe SSD 256GB
Storage - M.2,GIGABYTE,AORUS RGB M.2 NVMe SSD 512GB,,Y,140,47,22,50,1.6,PC,,RGB,Prefabs/SSD/GIGABYTE/SSD_Gigabyte_M2_Aorus_RGB_NVMe,GIGABYTE AORUS RGB M.2 NVMe SSD 512GB
Storage - M.2,GIGABYTE,M.2 PCIe SSD 128GB,,Y,30,10,22,10,1.6,PC,,,Prefabs/SSD/GIGABYTE/SSD_Gigabyte_M2_PCIe_128GB,GIGABYTE M.2 PCIe SSD 128GB
Storage - M.2,GIGABYTE,M.2 PCIe SSD 256GB,,Y,60,20,22,10,1.6,PC,,,Prefabs/SSD/GIGABYTE/SSD_Gigabyte_M2_PCIe_256GB,GIGABYTE M.2 PCIe SSD 256GB
Storage - M.2,GIGABYTE,M.2 PCIe SSD 512GB,,Y,120,40,22,50,1.6,PC,,,Prefabs/SSD/GIGABYTE/SSD_Gigabyte_M2_PCIe_512GB,GIGABYTE M.2 PCIe SSD 512GB
Storage - M.2,Kingston,A2000 NVMe PCIe SSD 1000GB,,Y,125,42,30,1,1.8,PC,,,v1_8_0/Prefabs/SSD/Kingston/SSD_Kingston_A2000_NVMe_PCIe_SSD_1000GB,Kingston A2000 NVMe PCIe SSD 1000GB
Storage - M.2,Kingston,A2000 NVMe PCIe SSD 250GB,,Y,50,17,30,1,1.8,PC,,,v1_8_0/Prefabs/SSD/Kingston/SSD_Kingston_A2000_NVMe_PCIe_SSD_250GB,Kingston A2000 NVMe PCIe SSD 250GB
Storage - M.2,Kingston,A2000 NVMe PCIe SSD 500GB,,Y,80,27,30,1,1.8,PC,,,v1_8_0/Prefabs/SSD/Kingston/SSD_Kingston_A2000_NVMe_PCIe_SSD_500GB,Kingston A2000 NVMe PCIe SSD 500GB
Storage - M.2,Kingston,KC2000 NVMe PCIe SSD 1000GB,,Y,200,67,30,1,1.8,PC,,,v1_8_0/Prefabs/SSD/Kingston/SSD_Kingston_KC2000_NVMe_PCIe_SSD_1000GB,Kingston KC2000 NVMe PCIe SSD 1000GB
Storage - M.2,Kingston,KC2000 NVMe PCIe SSD 2000GB,,Y,350,117,30,1,1.8,PC,,,v1_8_0/Prefabs/SSD/Kingston/SSD_Kingston_KC2000_NVMe_PCIe_SSD_2000GB,Kingston KC2000 NVMe PCIe SSD 2000GB
Storage - M.2,Kingston,KC2000 NVMe PCIe SSD 250GB,,Y,80,27,30,1,1.8,PC,,,v1_8_0/Prefabs/SSD/Kingston/SSD_Kingston_KC2000_NVMe_PCIe_SSD_250GB,Kingston KC2000 NVMe PCIe SSD 250GB
Storage - M.2,Kingston,KC2000 NVMe PCIe SSD 500GB,,Y,125,42,30,1,1.8,PC,,,v1_8_0/Prefabs/SSD/Kingston/SSD_Kingston_KC2000_NVMe_PCIe_SSD_500GB,Kingston KC2000 NVMe PCIe SSD 500GB
Storage - M.2,Patriot,Scorch M.2 128GB,,Y,110,37,15,1,1.0,,,,Prefabs/SSD/PATRIOT/PATRIOT_Scorch_M2_PCIE_128GB,Patriot Scorch M.2 128GB
Storage - M.2,Patriot,Scorch M.2 256GB,,Y,160,53,15,1,1.0,,,,Prefabs/SSD/PATRIOT/PATRIOT_Scorch_M2_PCIE_256GB,Patriot Scorch M.2 256GB
Storage - M.2,Patriot,Scorch M.2 512GB,,Y,240,80,15,1,1.0,,,,Prefabs/SSD/PATRIOT/PATRIOT_Scorch_M2_PCIE_512GB,Patriot Scorch M.2 512GB
Storage - M.2,Patriot,Viper VP4100 M.2 1TB,,Y,400,133,17,35,1.6,PC,,,Prefabs/SSD/PATRIOT/SSD_Patriot_Viper_VP4100_M2,Patriot Viper VP4100 M.2 1TB
Storage - M.2,Patriot,Viper VP4100 M.2 2TB,,Y,500,167,17,35,1.6,PC,,,Prefabs/SSD/PATRIOT/SSD_Patriot_Viper_VP4100_M2,Patriot Viper VP4100 M.2 2TB
Storage - M.2,Patriot,Viper VP4300 M.2 1TB (Aluminum heatshield),,Y,200,67,31,1,1.15,PC,,,v1_15_0/Prefabs/SSD/Patriot/SSD_Patriot_VIPER_VP4300_Alum,Patriot Viper VP4300 M.2 1TB (Aluminum heatshield)
Storage - M.2,Patriot,Viper VP4300 M.2 1TB (Graphene heatshield),,Y,200,67,31,1,1.15,PC,,,v1_15_0/Prefabs/SSD/Patriot/SSD_Patriot_VIPER_VP4300_Graph,Patriot Viper VP4300 M.2 1TB (Graphene heatshield)
Storage - M.2,Patriot,Viper VP4300 M.2 2TB (Aluminum heatshield),,Y,400,133,31,1,1.15,PC,,,v1_15_0/Prefabs/SSD/Patriot/SSD_Patriot_VIPER_VP4300_Alum,Patriot Viper VP4300 M.2 2TB (Aluminum heatshield)
Storage - M.2,Patriot,Viper VP4300 M.2 2TB (Graphene heatshield),,Y,400,133,31,1,1.15,PC,,,v1_15_0/Prefabs/SSD/Patriot/SSD_Patriot_VIPER_VP4300_Graph,Patriot Viper VP4300 M.2 2TB (Graphene heatshield)
Storage - M.2,Patriot,Viper VPN100 M.2 1TB,,Y,370,123,17,20,1.6,PC,,,Prefabs/SSD/PATRIOT/SSD_Patriot_Viper_VPN100_M2,Patriot Viper VPN100 M.2 1TB
Storage - M.2,Patriot,Viper VPN100 M.2 256GB,,Y,160,53,17,20,1.6,PC,,,Prefabs/SSD/PATRIOT/SSD_Patriot_Viper_VPN100_M2,Patriot Viper VPN100 M.2 256GB
Storage - M.2,Patriot,Viper VPN100 M.2 2TB,,Y,440,147,17,20,1.6,PC,,,Prefabs/SSD/PATRIOT/SSD_Patriot_Viper_VPN100_M2,Patriot Viper VPN100 M.2 2TB
Storage - M.2,Patriot,Viper VPN100 M.2 512GB,,Y,240,80,17,20,1.6,PC,,,Prefabs/SSD/PATRIOT/SSD_Patriot_Viper_VPN100_M2,Patriot Viper VPN100 M.2 512GB
Storage - M.2,Patriot,Viper VPR100 M.2 1TB,,Y,350,117,17,20,1.6,PC,,RGB,Prefabs/SSD/PATRIOT/SSD_Patriot_Viper_VPR100_M2,Patriot Viper VPR100 M.2 1TB
Storage - M.2,Patriot,Viper VPR100 M.2 256GB,,Y,150,50,17,20,1.6,PC,,RGB,Prefabs/SSD/PATRIOT/SSD_Patriot_Viper_VPR100_M2,Patriot Viper VPR100 M.2 256GB
Storage - M.2,Patriot,Viper VPR100 M.2 2TB,,Y,420,140,17,20,1.6,PC,,RGB,Prefabs/SSD/PATRIOT/SSD_Patriot_Viper_VPR100_M2,Patriot Viper VPR100 M.2 2TB
Storage - M.2,Patriot,Viper VPR100 M.2 512GB,,Y,230,77,17,20,1.6,PC,,RGB,Prefabs/SSD/PATRIOT/SSD_Patriot_Viper_VPR100_M2,Patriot Viper VPR100 M.2 512GB
Storage - M.2,Team Group,CARDEA M.2 240GB,,Y,140,47,26,1,1.0,,,,Prefabs/SSD/TeamGroup/TeamGroup_CARDEA_PCIe_M2_SSD,Team Group CARDEA M.2 240GB
Storage - M.2,Team Group,CARDEA M.2 480GB,,Y,220,73,26,1,1.0,,,,Prefabs/SSD/TeamGroup/TeamGroup_CARDEA_PCIe_M2_SSD,Team Group CARDEA M.2 480GB
Storage - M.2,Team Group,CARDEA ZERO Z340 M.2 PCIe SSD 1TB,,Y,210,70,32,1,1.14,,,,v1_14_0/Prefabs/M2/M2_CARDEA_ZERO_Z340_M2_PCIe_SSD,Team Group CARDEA ZERO Z340 M.2 PCIe SSD 1TB
Storage - M.2,Team Group,CARDEA ZERO Z340 M.2 PCIe SSD 256GB,,Y,100,33,32,1,1.14,,,,v1_14_0/Prefabs/M2/M2_CARDEA_ZERO_Z340_M2_PCIe_SSD,Team Group CARDEA ZERO Z340 M.2 PCIe SSD 256GB
Storage - M.2,Team Group,CARDEA ZERO Z340 M.2 PCIe SSD 4TB,,Y,750,250,32,1,1.14,,,,v1_14_0/Prefabs/M2/M2_CARDEA_ZERO_Z340_M2_PCIe_SSD,Team Group CARDEA ZERO Z340 M.2 PCIe SSD 4TB
Storage - M.2,Team Group,CARDEA ZERO Z340 M.2 PCIe SSD 512GB,,Y,140,47,32,1,1.14,,,,v1_14_0/Prefabs/M2/M2_CARDEA_ZERO_Z340_M2_PCIe_SSD,Team Group CARDEA ZERO Z340 M.2 PCIe SSD 512GB
Storage - SSD,ADATA,Ultimate SU650 120GB,,Y,80,27,4,1,1.0,,,,Prefabs/SSD/ADATA/SSD_Ultimate_SU650,ADATA Ultimate SU650 120GB
Storage - SSD,ADATA,Ultimate SU650 240GB,,Y,100,33,4,18,1.0,,,,Prefabs/SSD/ADATA/SSD_Ultimate_SU650,ADATA Ultimate SU650 240GB
Storage - SSD,ADATA,Ultimate SU650 480GB,,Y,180,60,4,38,1.0,,,,Prefabs/SSD/ADATA/SSD_Ultimate_SU650,ADATA Ultimate SU650 480GB
Storage - SSD,ADATA,Ultimate SU650 960GB,,Y,330,110,4,58,1.0,,,,Prefabs/SSD/ADATA/SSD_Ultimate_SU650,ADATA Ultimate SU650 960GB
Storage - SSD,ADATA,XPG SX950U 120GB,,Y,90,30,10,1,1.0,,,,Prefabs/SSD/ADATA/SSD_XPG_SX950U,ADATA XPG SX950U 120GB
Storage - SSD,ADATA,XPG SX950U 240GB,,Y,105,35,10,18,1.0,,,,Prefabs/SSD/ADATA/SSD_XPG_SX950U,ADATA XPG SX950U 240GB
Storage - SSD,ADATA,XPG SX950U 480GB,,Y,190,63,10,38,1.0,,,,Prefabs/SSD/ADATA/SSD_XPG_SX950U,ADATA XPG SX950U 480GB
Storage - SSD,ADATA,XPG SX950U 960GB,,Y,340,113,10,58,1.0,,,,Prefabs/SSD/ADATA/SSD_XPG_SX950U,ADATA XPG SX950U 960GB
Storage - SSD,Colorful,SL500 1TB,,Y,360,120,33,1,1.15,,,,v1_15_0/Prefabs/SSD/Colorful/SSD_Colorful_SL500_BLACK,Colorful SL500 1TB
Storage - SSD,Colorful,SL500 1TB DDR,,Y,360,120,33,1,1.15,,,,v1_15_0/Prefabs/SSD/Colorful/SSD_Colorful_SL500_BLACK,Colorful SL500 1TB DDR
Storage - SSD,Colorful,SL500 240GB,,Y,105,35,33,1,1.15,,,,v1_15_0/Prefabs/SSD/Colorful/SSD_Colorful_SL500_BLACK,Colorful SL500 240GB
Storage - SSD,Colorful,SL500 256GB,,Y,115,38,33,1,1.15,,,,v1_15_0/Prefabs/SSD/Colorful/SSD_Colorful_SL500_BLACK,Colorful SL500 256GB
Storage - SSD,Colorful,SL500 360GB,,Y,130,43,33,1,1.15,,,,v1_15_0/Prefabs/SSD/Colorful/SSD_Colorful_SL500_BLACK,Colorful SL500 360GB
Storage - SSD,Colorful,SL500 480GB,,Y,160,53,33,1,1.15,,,,v1_15_0/Prefabs/SSD/Colorful/SSD_Colorful_SL500_BLACK,Colorful SL500 480GB
Storage - SSD,Colorful,SL500 512GB,,Y,180,60,33,1,1.15,,,,v1_15_0/Prefabs/SSD/Colorful/SSD_Colorful_SL500_BLACK,Colorful SL500 512GB
